name,price,url,image,description,dimensions,material,color,category,brand
Heal's,£75.00£60.00,https://www.heals.com/heal-s-59-cushion-red-cream-45-x-45cm.html,https://www.heals.com/media/catalog/product//h/a/hand-appliqued---quilted-cushion-0224.jpg,,,,,,Heal's
Pablo,£145.00,https://www.heals.com/pablo-picasso-femme-au-chapeau-1934-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//p/i/picasso-femme-au-chapeau-cushion-45-x-45cm.jpg,,,,,,Heal's
Pablo,£145.00,https://www.heals.com/pablo-picasso-femme-assise-1927-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//p/i/picasso-femme-assise-cushion-45-x-45cm_1.jpg,,,,,,Heal's
Pablo,£145.00,https://www.heals.com/pablo-picasso-woman-s-head-with-hat-1962-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//1/1/11081-45-83--woman-s-head-with-hat-1962-picasso-hd_1.jpg,,,,,,Heal's
Pablo,£145.00,https://www.heals.com/pablo-picasso-les-colombes-1957-cushion-45-x-45cm.html,https://www.heals.com/media/catalog/product//1/1/11082-45-64--les-colombes--picasso-1957-hd_1.jpg,,,,,,Heal's
Bobble Cushion,From£80.00,https://www.heals.com/bobble-cushion.html,https://www.heals.com/media/catalog/product//b/o/bobble-cushion-ochre__copy_2__1.jpg,,,,,,Heal's
Christina,£169.00,https://www.heals.com/christina-lundsteen-liv-cushion-dust-40-x-70cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-cushions-3538_2_.jpg,,,,,,Heal's
Vida,£169.00,https://www.heals.com/vida-velvet-cushion-mazarine-dark-red-40-x-80cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-ida-mazarine---dark-red-0005__copy_1__1.jpg,,,,,,Heal's
Christina,£139.00,https://www.heals.com/christina-lundsteen-abigail-cushion-40-x-60cm.html,https://www.heals.com/media/catalog/product//1/1/116100-150_1103.jpg,,,,,,Heal's
Christina,£129.00,https://www.heals.com/christina-lundsteen-paula-cushion-40-x-60cm.html,https://www.heals.com/media/catalog/product//c/h/christina-lundsteen-paula-cushion-08042.jpg,,,,,,Heal's
